url,local_chef,premium,latitude,longitude,menu_provider,name,has_delivery,review_0,review_1,review_count,rating,award_type,parent_geo,cuisines,establishment_types,neighborhoods,servicios_extra,estacionamiento,wifi,ambiente,juegos,familias,celiacos,veganos,horario_atencion,alcohol,resenas,rango_precio,reuniones_laborales,musica,accesible_silla_ruedas,WR
/Restaurant_Review-g312741-d7075694-Reviews-Roux-Buenos_Aires_Capital_Federal_District.html,False,False,-34.590614,-58.3974,False,Roux,,"In a city full of awesome restaurants serving lots of ￹Beef￻, this place is a g...",... to mix the ￹tuna￻ tataki and squid ri...,1242,4.5,COE,Buenos Aires,"['French', 'Mediterranean', 'European', 'Argentinean']",['Restaurants'],['Recoleta'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,1863,Bajo,No,Sí,Sí,4.494100234391677
/Restaurant_Review-g312741-d2035344-Reviews-Cantina_Sunae-Buenos_Aires_Capital_Federal_District.html,False,False,-34.5853,-58.4361,False,Cantina Sunae,True,This is the best asian restaurant in town!!!I mean by far! The food is...,Original Menu - charming staff,834,4.5,,Buenos Aires,"['Filipino', 'Asian', 'Thai', 'Vietnamese']",['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,1251,Bajo,Sí,No,No,4.49123121845819
/Restaurant_Review-g312741-d789629-Reviews-Brasserie_La_Petanque-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61475,-58.371635,False,Brasserie La Petanque,,I love the ￹Steak￻ Tartare.,Pascal is just great and the food...,2087,4.5,COE,Buenos Aires,"['French', 'European', 'Grill', 'Healthy']",['Restaurants'],"['Montserrat', 'El Centro (Downtown)']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,3130,Bajo,Sí,No,Sí,4.496483265911292
/Restaurant_Review-g312741-d6552999-Reviews-La_Cabrera_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,False,False,-34.589382,-58.432835,False,La Cabrera Buenos Aires,,There was a ￹salad￻ brought on the table (which we didn't order) but was charge...,We were 10 and ordered a lot of food and...,6207,4.5,COE,Buenos Aires,"['Steakhouse', 'Latin', 'Barbecue', 'Argentinean']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,Sí,9310,Bajo,No,Sí,No,4.498815678088606
/Restaurant_Review-g312741-d4460941-Reviews-Los_Salones_del_Piano_Nobile-Buenos_Aires_Capital_Federal_District.html,False,False,-34.589336,-58.386353,False,Los Salones del Piano Nobile,,So we never did make it go Gioia but we had two very nice evenings at Piano...,We had an excellent wine tasting,478,4.5,,Buenos Aires,"['French', 'European', 'Argentinean']",['Restaurants'],['Recoleta'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,717,Bajo,No,Sí,No,4.484768099971887
/Restaurant_Review-g312741-d2711062-Reviews-La_Cocina-Buenos_Aires_Capital_Federal_District.html,False,False,-34.593132,-58.402046,False,La Cocina,,"But it was well worth it! The empanadas were delicious- so flavorful, with...",I love empanadas and these were the best,291,4.5,,Buenos Aires,['Argentinean'],['Restaurants'],['Recoleta'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,436,Bajo,Sí,Sí,Sí,4.475145244210883
/Restaurant_Review-g312741-d9610432-Reviews-Rapanui-Buenos_Aires_Capital_Federal_District.html,False,False,-34.593163,-58.38754,False,Rapanui,True,Also the chocolates is so good! Recommend the one with dark chocolate& dulce de...,A treat,249,4.5,,Buenos Aires,['Argentinean'],"['Dessert', 'Quick Bites']","['Recoleta', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,373,Bajo,No,Sí,Sí,4.471035402702446
/Restaurant_Review-g312741-d1165877-Reviews-The_New_Brighton_BAR_NOTABLE-Buenos_Aires_Capital_Federal_District.html,False,False,-34.604492,-58.37586,False,The New Brighton BAR NOTABLE,,The steak was excellent and the accompanying dishes were good. Service was ok...,Very ￹nice￻ place.,803,4.5,,Buenos Aires,"['European', 'Argentinean']",['Restaurants'],"['San Nicolás', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,1204,Bajo,No,Sí,Sí,4.490894792433689
/Restaurant_Review-g312741-d13553942-Reviews-El_Hornero-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61931,-58.372623,False,El Hornero,,We visited this restaurant inside San Telmo Market for lunch and we were really...,Great regional favorites cooked in a wood fire,134,4.5,,Buenos Aires,"['Latin', 'Fast Food', 'Argentinean']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,201,Bajo,Sí,Sí,Sí,4.44707188695267
/Restaurant_Review-g312741-d3809245-Reviews-La_Barrica_Restaurant_Bistrot-Buenos_Aires_Capital_Federal_District.html,False,False,-34.639584,-58.36252,False,La Barrica Restaurant & Bistrot,,Also very resonably priced. We will be back next time we are in La Boca. Thank...,Great spot to people watch,413,4.5,,Buenos Aires,"['Latin', 'International', 'Grill', 'Argentinean']",['Restaurants'],['La Boca'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,619,Bajo,Sí,Sí,Sí,4.482399503077563
/Restaurant_Review-g312741-d2424768-Reviews-Full_City_Coffee_House-Buenos_Aires_Capital_Federal_District.html,False,False,-34.588512,-58.43164,False,Full City Coffee House,,"Ruled by colombians, this place offer a great experience in coffee and...",Great Coffee Shop,462,4.5,,Buenos Aires,['Cafe'],['Coffee & Tea'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,693,Bajo,No,Sí,Sí,4.48424623615936
/Restaurant_Review-g312741-d1735871-Reviews-Crizia_Restaurant-Buenos_Aires_Capital_Federal_District.html,False,False,-34.583233,-58.43511,False,Crizia Restaurant,,"The smoked ￹salmon￻ starter and fish of the day (Gurnard) were excellent, but t...","... seafood snacks, ￹Lamb￻ and Duck.",1423,4.5,COE,Buenos Aires,['Argentinean'],['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,2134,Bajo,Sí,No,Sí,4.49484803381402
/Restaurant_Review-g312741-d813207-Reviews-Dada_Bistro-Buenos_Aires_Capital_Federal_District.html,False,False,-34.596912,-58.37427,False,Dada Bistro,,So I thoroughly recommend Dada but either arrive before 6:30 or book a table as...,Great neighborhood parilla and bar,1051,4.5,COE,Buenos Aires,"['Bar', 'International', 'Gastropub', 'Argentinean']",['Restaurants'],"['Retiro', 'Microcentro', 'El Centro (Downtown)']",Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,1576,Bajo,No,Sí,Sí,4.493033136634868
/Restaurant_Review-g2008841-d8308936-Reviews-Il_Bersagliere_Ristorante-Avellaneda_Province_of_Buenos_Aires_Central_Argentina.html,False,False,-34.681015,-58.385113,False,Il Bersagliere Ristorante,,"Wine selection is great, my favorite winery was available, so a Primogénito...",A pearl in the neighbourhood,481,4.5,,Avellaneda,"['Italian', 'Argentinean']",['Restaurants'],[],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,721,Bajo,Sí,Sí,Sí,4.484862124046134
/Restaurant_Review-g312740-d22042906-Reviews-Juan_Bautista_Parrilla_Gaucha-Capital_Federal_District.html,False,False,-34.61935,-58.372383,False,Juan Bautista Parrilla Gaucha,,"Awesome flavor , the “empanada” is one of the best of CABA. The service is...",The restaurant Juan Bautista,132,4.5,COE,Capital Federal District,['Argentinean'],['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,198,Bajo,No,Sí,Sí,4.446299213769498
/Restaurant_Review-g312741-d3785170-Reviews-Maria_Fedele-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61107,-58.386925,False,Maria Fedele,,"This review is delayed, we had the most memorable meal in November and we are...",Amazing ,477,4.5,,Buenos Aires,"['Italian', 'Mediterranean']",['Restaurants'],"['Montserrat', 'El Centro (Downtown)']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,715,Bajo,Sí,Sí,Sí,4.484736498519546
/Restaurant_Review-g312741-d1751880-Reviews-Las_Pizarras_Bistro-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58314,-58.4242,False,Las Pizarras Bistró,,Very ￹nice￻ restaurant!,It is essential to reserve a table at Las...,1038,4.5,,Buenos Aires,"['European', 'Contemporary', 'Argentinean']",['Restaurants'],['Palermo'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,1557,Bajo,Sí,No,Sí,4.492946301329263
/Restaurant_Review-g312741-d7032432-Reviews-Nuestro_Secreto-Buenos_Aires_Capital_Federal_District.html,False,False,-34.590965,-58.382454,False,Nuestro Secreto,,Best meat I ever had! In the garden of Four Seasons hotel little meat paradise...,Every time we go we are impressed! We had an amazing wedding  anniversary dinner!!,453,4.5,,Buenos Aires,"['Steakhouse', 'Barbecue', 'Argentinean']",['Restaurants'],['Retiro'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,679,Bajo,Sí,Sí,Sí,4.483936664380832
/Restaurant_Review-g312741-d1232374-Reviews-Sagardi_Argentina-Buenos_Aires_Capital_Federal_District.html,False,False,-34.62056,-58.370323,False,Sagardi Argentina,,"... waiters, was terrific and help us out with his best English and our ￹Spanish￻.",... ate a lot of ￹beef￻ while there and I...,1086,4.0,COE,Buenos Aires,"['Bar', 'Mediterranean', 'Spanish', 'Basque']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,Sí,1629,Bajo,No,Sí,Sí,3.995548113919726
/Restaurant_Review-g312741-d3611311-Reviews-Gioia_Cocina_Botanica-Buenos_Aires_Capital_Federal_District.html,False,False,-34.588364,-58.385715,False,Gioia Cocina Botánica,,"In a city of abundant restaurants, often very reasonably priced, I don't see...",Sublime,641,4.5,COE,Buenos Aires,"['European', 'Argentinean']",['Restaurants'],['Recoleta'],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,961,Bajo,No,Sí,No,4.488611443167835
/Restaurant_Review-g312741-d4170372-Reviews-Burger_Joint-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587536,-58.428635,False,Burger Joint,,This one is for sure the best burger I ever ate. The fries are awesome and the...,Fantastic Burgers & Cool Surroundings,1857,4.5,,Buenos Aires,"['American', 'Bar', 'Fast Food']","['Quick Bites', 'Delivery Only']","['Palermo', 'Palermo Soho']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,2785,Bajo,No,Sí,Sí,4.49604886803782
/Restaurant_Review-g312741-d3981027-Reviews-Elena-Buenos_Aires_Capital_Federal_District.html,False,False,-34.590595,-58.382637,False,Elena,,The combination with the arugula ￹salad￻ and the deal.,... and a Chicken ￹pasta￻ dish which had ...,2164,4.5,COE,Buenos Aires,['Argentinean'],['Restaurants'],['Retiro'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,3246,Bajo,Sí,Sí,Sí,4.496608110782121
/Restaurant_Review-g2137013-d5594193-Reviews-Arnaldo-Olivos_Capital_Federal_District.html,False,False,-34.513836,-58.488815,False,Arnaldo,,The attention is great and the prices are very low in comparison to the quality...,My favourite ice cream parlour in Buenos Aires,328,4.5,,Olivos,[],"['Dessert', 'Quick Bites']",[],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,492,Bajo,No,Sí,Sí,4.477906883743007
/Restaurant_Review-g312741-d813256-Reviews-Osaka_Concepcion-Buenos_Aires_Capital_Federal_District.html,False,False,-34.578396,-58.44174,False,Osaka Concepción,,But Osaka did a nice job. Though I have one complaint about the rice. It was...,Favourite ￹sushi￻ restaurant,2149,4.5,COE,Buenos Aires,"['Japanese', 'Peruvian', 'Seafood', 'Sushi', 'Asian', 'Fusion']",['Restaurants'],"['Palermo', 'Palermo Hollywood']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,3223,Bajo,Sí,Sí,Sí,4.496584490383668
/Restaurant_Review-g312741-d4764631-Reviews-El_banco_rojo-Buenos_Aires_Capital_Federal_District.html,False,False,-34.617966,-58.37297,False,El banco rojo,,It's a sandwich/burger place with a few standing vegetarian and vegan options...,Great vegan menu! ,483,4.5,,Buenos Aires,"['Fast Food', 'International']",['Quick Bites'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,724,Bajo,Sí,No,No,4.484924164521355
/Restaurant_Review-g312741-d1538506-Reviews-Fervor-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587303,-58.38732,False,Fervor,,"Service was good, but not great. Location is nice. So go, have a steak, and...","We had the hernia (sea ￹bass￻), the lamb,...",3310,4.5,COE,Buenos Aires,"['Steakhouse', 'Seafood', 'Grill', 'Argentinean']",['Restaurants'],['Recoleta'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4965,Bajo,No,Sí,Sí,4.497780691489116
/Restaurant_Review-g312741-d27174563-Reviews-Gala_Tango-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61272,-58.370766,False,Gala Tango,,Enjoyed show.  Plan own transportation.,Amazing show and dancers,294,4.5,,Buenos Aires,"['Argentinean', 'South American']",['Restaurants'],[],Ninguno,No,No,Acogedor,No,No,No,No,12:00 - 22:00,No,441,Bajo,No,No,Sí,4.47539462303151
/Restaurant_Review-g312741-d1926158-Reviews-Pertutti_Restaurante-Buenos_Aires_Capital_Federal_District.html,False,False,-34.60413,-58.410496,False,Pertutti Restaurante,,Such an array of sandwiches and other lunch treats. We took our food and sat...,A nice place for lunch...good food and fast quality service,824,4.5,,Buenos Aires,['Cafe'],['Dessert'],['Balvanera'],Ninguno,No,No,Casual,No,No,No,No,12:00 - 22:00,No,1236,Bajo,No,Sí,Sí,4.491125443047553
/Restaurant_Review-g312741-d12885168-Reviews-Presidente_Bar-Buenos_Aires_Capital_Federal_District.html,False,False,-34.590893,-58.386833,False,Presidente Bar,,"Located in the heart of Recoleta, Presidente is a must to spend a cool evening...",The best bar in the world for me!,397,4.5,,Buenos Aires,"['Bar', 'Argentinean']",['Restaurants'],['Retiro'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,595,Bajo,Sí,No,Sí,4.4816989857871175
/Restaurant_Review-g312741-d1100424-Reviews-Restaurant_Estilo_Campo-Buenos_Aires_Capital_Federal_District.html,False,False,-34.61997,-58.365032,False,Restaurant Estilo Campo,,"Our first lunch in Argentina, Estilo Campo was on a long list of places to...",￹Salad￻ also just OK.,2087,4.5,COE,Buenos Aires,"['Steakhouse', 'Latin', 'International', 'Barbecue', 'Grill', 'Argentinean']",['Restaurants'],['Puerto Madero'],Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,Sí,3130,Bajo,No,Sí,Sí,4.496483265911292
/Restaurant_Review-g312741-d2302031-Reviews-Dobar_Tek-Buenos_Aires_Capital_Federal_District.html,False,False,-34.621983,-58.373528,False,Dobar Tek,,"There's a lot of big things about Dobar Tek. It's big on Croatia, it's big on...","Excellent food, huge portions",242,4.5,,Buenos Aires,"['European', 'Croatian', 'Central European']",['Restaurants'],"['San Telmo', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,363,Bajo,No,No,Sí,4.470214543669722
/Restaurant_Review-g312741-d7981409-Reviews-Rapa_Nui_Chocolates-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57227,-58.459087,False,Rapa Nui Chocolates,True,The store in Bariloche was awesome. It was very hard to decide what to buy.,"Stunningly delicious, and addictive",198,4.5,,Buenos Aires,"['Cafe', 'Deli']","['Dessert', 'Quick Bites']",['Colegiales'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,297,Bajo,Sí,No,No,4.46375858269173
/Restaurant_Review-g312741-d7253626-Reviews-Nicky_Harrison-Buenos_Aires_Capital_Federal_District.html,False,True,-34.58966,-58.42553,False,Nicky Harrison,,"I had the chicken wok which was nice, though could have done with a few more...",Speakeasy not to be missed.,487,4.5,COE,Buenos Aires,"['Japanese', 'Sushi', 'Asian']",['Restaurants'],"['Palermo', 'Palermo Soho']","Eventos privados, Catering",Sí,Gratis,Romántico,No,No,No,No,12:00 - 22:00,No,730,Alto,No,No,Sí,4.485046732289474
/Restaurant_Review-g1438379-d15295058-Reviews-Johnny_B_Good_Al_Rio-Vicente_Lopez_Capital_Federal_District.html,False,False,-34.533054,-58.467587,False,Johnny B. Good Al Rio,,"There is a super nice ambience, live music with dj’s. For smokers there is also...",great ambience,360,4.5,,Vicente Lopez,"['American', 'Bar']",['Restaurants'],[],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,Sí,540,Bajo,Sí,No,Sí,4.4798438144833455
/Restaurant_Review-g312741-d2427482-Reviews-Aires_Criollos-Buenos_Aires_Capital_Federal_District.html,False,False,-34.595722,-58.392822,False,Aires Criollos,,"Recommended to me as the best parrilla in the neighbourhood, Aires Criollos did...",Superb Steaks,1235,4.5,COE,Buenos Aires,"['Steakhouse', 'Latin', 'Barbecue', 'Argentinean']",['Restaurants'],"['Recoleta', 'El Centro (Downtown)']",Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,Sí,1852,Bajo,No,Sí,Sí,4.4940669292632425
/Restaurant_Review-g312741-d782475-Reviews-L_Orangerie-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587486,-58.388947,False,L' Orangerie,,"The L'Orangerie is also a wonderful setting, bright and airy, to start your...",Celebration,709,4.5,,Buenos Aires,"['French', 'International', 'European', 'Argentinean']",['Dessert'],['Recoleta'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,1063,Bajo,Sí,Sí,Sí,4.489696067628041
/Restaurant_Review-g312741-d13131322-Reviews-Boticario-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587326,-58.432148,False,Boticario,,The bar is themed after an old pharmacy. From the decoration to the drinks...,Nice place with quality drinks,218,4.5,,Buenos Aires,"['Bar', 'Pub']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,Sí,327,Bajo,Sí,No,Sí,4.467008934019827
/Restaurant_Review-g312741-d1139279-Reviews-Freddo-Buenos_Aires_Capital_Federal_District.html,False,False,-34.594925,-58.393116,False,Freddo,True,"Over and over again, whenever we stopped for ice cream. Dulce de leche. And...","Flavoursome, quality ice cream",2870,4.5,,Buenos Aires,[],"['Dessert', 'Quick Bites']","['Recoleta', 'El Centro (Downtown)']",Ninguno,No,No,Familiar,No,No,No,No,12:00 - 22:00,No,4305,Bajo,No,Sí,No,4.497441040795277
/Restaurant_Review-g312741-d1066265-Reviews-El_Sanjuanino-Buenos_Aires_Capital_Federal_District.html,False,False,-34.587486,-58.387245,False,El Sanjuanino,True,The three of us ordered different fillings of fried empanadas. No complaints...,A family friendly and non touristic feel.,3921,4.5,COE,Buenos Aires,['Argentinean'],['Restaurants'],['Recoleta'],Ninguno,No,No,Romántico,No,No,No,No,12:00 - 22:00,No,5881,Bajo,No,Sí,Sí,4.4981260805620025
/Restaurant_Review-g312741-d15671221-Reviews-Mamba_Buenos_Aires-Buenos_Aires_Capital_Federal_District.html,False,False,-34.58385,-58.42899,False,Mamba Buenos Aires,,"The food is very “Author's Cuisine” style, very chic, a worthy experience. 100...",Best Carne Asada in Palermo!,246,4.5,,Buenos Aires,"['Fusion', 'Argentinean']",['Restaurants'],"['Palermo', 'Palermo Soho']",Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,369,Bajo,Sí,Sí,Sí,4.4706892122965
/Restaurant_Review-g312741-d20288747-Reviews-Anafe-Buenos_Aires_Capital_Federal_District.html,False,False,-34.57391,-58.458927,False,Anafe,,The menu had many small plates to share with larger main courses. There were...,Michelin star worthy experience,249,4.5,COE,Buenos Aires,['Healthy'],['Restaurants'],['Colegiales'],Ninguno,No,No,Moderno,No,No,No,No,12:00 - 22:00,No,373,Bajo,Sí,Sí,No,4.471035402702446
/Restaurant_Review-g312741-d3734773-Reviews-Pizzeria_La_Mezzetta-Buenos_Aires_Capital_Federal_District.html,False,False,-34.578205,-58.46077,False,Pizzería La Mezzetta,,"Excellent fuggazzetta -- cheese stuffed pizza, with no tomatoes, topped with...",It's great,549,4.5,,Buenos Aires,"['Pizza', 'Argentinean']",['Quick Bites'],['Villa Ortúzar'],Ninguno,No,No,Elegante,No,No,No,No,12:00 - 22:00,No,823,Bajo,Sí,Sí,Sí,4.486720202683071
